Serigne Lam,https://www.fashionmodeldirectory.com/models/serigne_lam/,Senegalese,NA,188.0,91.5,71.0,86.0,34,46.5,Black,Brown
Anjali Lama,https://www.fashionmodeldirectory.com/models/anjali_lama/,Nepali,NA,175.0,86.4,66.0,86.4,36-38,40,Black,Brown
Marie-Laure Lamare,https://www.fashionmodeldirectory.com/models/marie-laure_lamare/,French,NA,178.0,84.0,59.5,89.0,36,40,Blonde,Blue
Leticia Lamb,https://www.fashionmodeldirectory.com/models/leticia_lamb/,Brazilian,NA,178.0,76.0,61.0,84.0,32-34,39,Brown,Green
Martha Lamb,https://www.fashionmodeldirectory.com/models/martha_lamb/,American,1988,175.0,84.0,61.0,86.5,34,41,Blonde,Blue
Emily Lambe,https://www.fashionmodeldirectory.com/models/emily_lambe/,Canadian,NA,180.5,86.5,63.5,86.5,34,NA,Light red,Green
Irene Lambers,https://www.fashionmodeldirectory.com/models/irene_lambers/,Dutch,August 10 1986,175.5,87.5,62.0,89.0,34,40,Dark brown,Blue
Dilys Lambert,https://www.fashionmodeldirectory.com/models/dilys_lambert/,Belgian,NA,178.0,85.0,61.0,90.0,36,40,Red,Blue / green
Adél Lambert,https://www.fashionmodeldirectory.com/models/ad%c3%a9l_lambert/,Hungarian,24 January 1984,176.5,84.0,62.0,89.0,36,39,Brown,Brown
Alyssa Lambert,https://www.fashionmodeldirectory.com/models/alyssa_lambert/,Canadian,NA,178.0,86.0,60.0,86.0,34,37,Blonde,Blue
Yumi Lambert,https://www.fashionmodeldirectory.com/models/yumi_lambert/,Belgian,1996,180.0,81.0,61.0,89.0,34,40,Brown,Green
Millicent Lambert,https://www.fashionmodeldirectory.com/models/millicent_lambert/,Australian,"April 30, 1991",175.0,82.0,63.0,89.0,34,39,Blonde,Blue
Chloe Lambert,https://www.fashionmodeldirectory.com/models/chloe_lambert/,Belgian,NA,177.0,78.0,61.0,88.0,34-36,39,Dark blonde,Green
Liv Lamberth,https://www.fashionmodeldirectory.com/models/liv_lamberth/,German,NA,180.0,81.0,57.0,92.0,36,43,Blonde,Blue
Catherine Lambin,https://www.fashionmodeldirectory.com/models/catherine_lambin/,Uzbekistani,1990,178.0,84.0,62.0,89.0,33,40,Dark brown,Brown
Eugenio Lambri,https://www.fashionmodeldirectory.com/models/eugenio_lambri/,Italian,NA,186.0,90.0,74.0,96.0,46,44,Brown,Brown
Ghita Lamghari,https://www.fashionmodeldirectory.com/models/ghita_lamghari/,Moroccan,NA,179.0,74.0,61.0,89.0,32-34,39,Black,Brown
Jennifer Lamiraoui,https://www.fashionmodeldirectory.com/models/jennifer_lamiraoui/,French,26 March 1981,176.0,86.0,61.0,89.0,34,39,Dark brown,Brown
Eva Lammers,https://www.fashionmodeldirectory.com/models/eva_lammers/,Dutch,NA,180.0,86.0,64.0,92.0,36,40,Blonde,Green
Lacey Lamon,https://www.fashionmodeldirectory.com/models/lacey_lamon/,American,NA,180.5,86.5,63.5,89.0,36,41,Brown,Brown
Claudia Lamprea,https://www.fashionmodeldirectory.com/models/claudia_lamprea/,Colombian,NA,176.0,74.0,60.0,85.0,32,39,Black,Brown
Ingmari Lamy,https://www.fashionmodeldirectory.com/models/ingmari_lamy/,Swedish,"August 5, 1947",172.0,85.0,61.0,88.0,36,39,Grey,Blue
Shuqi Lan,https://www.fashionmodeldirectory.com/models/shuqi_lan/,Chinese,NA,175.0,74.0,59.0,87.0,32-34,39,Black,Black
Romina Lanaro,https://www.fashionmodeldirectory.com/models/romina_lanaro/,Argentinian,October 19 1986,180.0,80.0,62.0,88.0,34,41,Blonde,Blue
Juliet Lancelot,https://www.fashionmodeldirectory.com/models/juliet_lancelot/,French,NA,176.5,86.5,61.0,89.0,36,39,Blonde,Blue
Emma Landen,https://www.fashionmodeldirectory.com/models/emma_landen/,American,1998,178.0,76.0,59.0,86.0,33,40,Blonde,Blue
Ananda Lândertine,https://www.fashionmodeldirectory.com/models/ananda_l%c3%a2ndertine/,Dutch,NA,180.0,83.0,60.0,91.0,36,40,Blonde,Blue
Madi Landram,https://www.fashionmodeldirectory.com/models/madi_landram/,American,NA,181.0,78.0,57.0,89.0,34-36,40,Brown,Green
Josie Lane,https://www.fashionmodeldirectory.com/models/josie_lane/,British (English),NA,173.0,81.0,61.0,87.5,34-36,38.5,Dark blonde,Blue
Max Lang,https://www.fashionmodeldirectory.com/models/max_lang/,Austrian,NA,186.0,96.0,78.0,94.0,48,45,Light brown,Blue / green
Claire Lang,https://www.fashionmodeldirectory.com/models/claire_lang/,French,NA,177.0,80.0,60.0,90.0,32-34,NA,Blonde,Blue
Alice Langeani,https://www.fashionmodeldirectory.com/models/alice_langeani/,Brazilian,January 14,176.0,77.0,60.0,87.0,34,39.5,Brown,Blue / grey
Fay Langelaan,https://www.fashionmodeldirectory.com/models/fay_langelaan/,Dutch,NA,177.0,81.0,64.0,91.0,34,39,Light brown,Blue
Danyrose Langeron,https://www.fashionmodeldirectory.com/models/danyrose_langeron/,Martinican,NA,179.0,72.0,57.0,87.0,32-34,41,Black,Black
Karolin Langfeldt,https://www.fashionmodeldirectory.com/models/karolin_langfeldt/,German,NA,173.0,83.0,62.0,90.0,34-36,37,Brown,Blue / green
Andrea Langfeldt,https://www.fashionmodeldirectory.com/models/andrea_langfeldt/,Danish,NA,180.0,84.0,62.0,90.0,35,40,Brown,Blue
Renata Langmanova,https://www.fashionmodeldirectory.com/models/renata_langmanova/,Czech,NA,176.0,88.0,62.0,91.0,36-38,39,Blonde,Blue
Edoardo Langone,https://www.fashionmodeldirectory.com/models/edoardo_langone/,Italian,NA,188.0,97.0,77.0,97.0,50,42,Dark brown,Brown
Magdalena Langrova,https://www.fashionmodeldirectory.com/models/magdalena_langrova/,Czech,July 27,180.0,86.0,60.0,90.0,34,40,Dark blonde,Green
Dominique Laniel,https://www.fashionmodeldirectory.com/models/dominique_laniel/,Canadian,NA,168.0,84.0,58.0,86.0,36,37,Blonde,Blue
Sarka Lanikova,https://www.fashionmodeldirectory.com/models/sarka_lanikova/,Czech,NA,178.0,83.0,58.0,89.0,34-36,39,Dark blonde,Hazel
Suzanne Lanza,https://www.fashionmodeldirectory.com/models/suzanne_lanza/,American,NA,175.0,87.0,66.0,89.0,34,41,Brown,Dark brown
Andrea Lapanje,https://www.fashionmodeldirectory.com/models/andrea_lapanje/,Swedish,"June 27,",172.0,82.0,58.0,86.5,34,40,Brown,Brown
Diogo Lapas,https://www.fashionmodeldirectory.com/models/diogo_lapas/,Portuguese,NA,189.0,94.0,76.0,90.0,48,43,Dark brown,Brown
Ginta Lapina,https://www.fashionmodeldirectory.com/models/ginta_lapina/,Latvian,June 30 1989,175.0,81.0,62.0,90.0,32,38.5,Blonde,Blue
Liora Lapointe,https://www.fashionmodeldirectory.com/models/liora_lapointe/,American,NA,165.0,76.0,61.0,81.5,30,37,Blonde,Green
Sabrina Laporte,https://www.fashionmodeldirectory.com/models/sabrina_laporte/,French,NA,178.0,91.0,70.0,110.0,42,40,Brown,Brown
Noora Lappi,https://www.fashionmodeldirectory.com/models/noora_lappi/,Finnish,NA,177.0,90.0,62.0,90.0,32-34,39,Blonde,Green
Mae Lapres,https://www.fashionmodeldirectory.com/models/mae_lapres/,Canadian,1992,175.0,79.0,58.5,87.0,32,38,Dark brown,Dark brown
Cássia Lara,https://www.fashionmodeldirectory.com/models/c%c3%a1ssia_lara/,Brazilian,March 3rd 1980,178.0,86.5,61.0,89.0,36,41,Light brown,Blue
Leelou Laridan,https://www.fashionmodeldirectory.com/models/leelou_laridan/,French,NA,176.0,74.0,57.0,87.0,34,39,Brown,Blue
Maria Larionova,https://www.fashionmodeldirectory.com/models/maria_larionova/,Estonian,"December 5, 1988",178.0,88.0,62.0,88.0,36,41,Light brown,Brown
Carleen Laronn,https://www.fashionmodeldirectory.com/models/carleen_laronn/,American,June 14 1990,178.0,86.5,61.0,89.0,34,41.5,Brown,Green
Ainhoa Larretxi,https://www.fashionmodeldirectory.com/models/ainhoa_larretxi/,Spanish,NA,176.0,82.0,61.0,88.0,32-34,38,Dark brown,Brown
Lorena Larriviere,https://www.fashionmodeldirectory.com/models/lorena_larriviere/,Peruvian,"May 31, 1991",177.0,80.0,62.0,89.0,33,39,Dark brown,Brown
Kristín Larsdóttir Dahl,https://www.fashionmodeldirectory.com/models/krist%c3%adn_larsd%c3%b3ttir+dahl/,Icelandic,August 14,174.0,80.0,59.5,90.0,36,39,Red / blonde,Blue
Catrine Larsen,https://www.fashionmodeldirectory.com/models/catrine_larsen/,Danish,NA,178.0,86.0,60.0,90.0,36,39,Brown,Blue
Kirsten Larsen,https://www.fashionmodeldirectory.com/models/kirsten_larsen/,Canadian,NA,180.0,81.0,63.5,90.0,32,40,Blonde,Blue
Tina Larsen,https://www.fashionmodeldirectory.com/models/tina_larsen/,Australian,NA,175.0,84.0,61.0,86.0,38,42,Dark blonde,Blue / green
Barbara Larsson,https://www.fashionmodeldirectory.com/models/barbara_larsson/,Brazilian,NA,172.5,84.0,61.0,86.5,34,37,Blonde,Blue
Katya Lashko,https://www.fashionmodeldirectory.com/models/katya_lashko/,Ukrainian,NA,177.0,84.0,59.0,89.0,35,39,Light brown,Blue
Kateryna Lashko,https://www.fashionmodeldirectory.com/models/kateryna_lashko/,Ukrainian,NA,179.0,79.0,59.0,88.0,34,41,Brown,Blue
Danielle Lashley,https://www.fashionmodeldirectory.com/models/danielle_lashley/,British (English),NA,175.0,76.0,58.0,86.0,32,39,Brown,Brown
Sam Laskey,https://www.fashionmodeldirectory.com/models/sam_laskey/,South African,August,175.0,81.0,61.0,91.0,34,39,Brown,Green
Chloe Laslier,https://www.fashionmodeldirectory.com/models/chloe_laslier/,Canadian,NA,175.0,86.5,63.5,89.0,34,37,Brown,Brown
Smita Lasrado,https://www.fashionmodeldirectory.com/models/smita_lasrado/,Indian,NA,180.0,80.0,58.0,89.0,32-34,39,Black,Brown
Luca Lasseur,https://www.fashionmodeldirectory.com/models/luca_lasseur/,Dutch,NA,174.0,76.0,64.0,89.0,34,38,Dark blonde,Green
Ana Clara Lasta,https://www.fashionmodeldirectory.com/models/ana+clara_lasta/,Argentinian,NA,177.0,85.0,63.0,91.0,34-36,40,Light brown,Blue / green
Marina Laswick,https://www.fashionmodeldirectory.com/models/marina_laswick/,Canadian,NA,173.0,80.0,61.0,90.0,32,38,Blonde,Blue
Ariella Laszlo,https://www.fashionmodeldirectory.com/models/ariella_laszlo/,Canadian,NA,177.0,85.0,62.0,86.0,34,40,Brown,Hazel
Rossana Latallada,https://www.fashionmodeldirectory.com/models/rossana_latallada/,Uruguayan,"November 14, 1999",181.0,75.0,59.0,86.0,34,38,Brown,Green
Katrina Latawiec,https://www.fashionmodeldirectory.com/models/katrina_latawiec/,Canadian,NA,180.0,86.0,65.0,89.0,34,43,Blonde,Blue
Nadya Lateef,https://www.fashionmodeldirectory.com/models/nadya_lateef/,American,NA,178.0,86.5,61.0,89.0,36,41,Brown,Brown
Amber Later,https://www.fashionmodeldirectory.com/models/amber_later/,American,NA,185.0,84.0,60.0,85.0,34,43.5,Blonde,Blue / green
Maja Latinovic,https://www.fashionmodeldirectory.com/models/maja_latinovic/,Serbian,June 25 1980,178.0,86.0,61.0,86.0,34,41,Brown,Brown
Karolina Cara Latoszewska,https://www.fashionmodeldirectory.com/models/karolina+cara_latoszewska/,Polish,NA,179.0,80.0,59.0,89.0,35,38,Brown,Green
Tsanna Latouche,https://www.fashionmodeldirectory.com/models/tsanna_latouche/,Canadian,NA,178.0,84.0,61.0,86.0,32-34,39,Dark brown,Brown
Amelie Latournald,https://www.fashionmodeldirectory.com/models/amelie_latournald/,French,NA,174.0,85.0,60.0,89.0,34,39,Dark brown,Brown
Carolina Lau,https://www.fashionmodeldirectory.com/models/carolina_lau/,Mexican,October 8 1983,169.0,84.0,63.0,90.0,36,38.5,Light brown,Blue
Kennah Lau,https://www.fashionmodeldirectory.com/models/kennah_lau/,American,NA,182.0,80.0,58.0,87.0,34,40,Brown,Brown
Siri Laude,https://www.fashionmodeldirectory.com/models/siri_laude/,German,"April 2, 1993",177.0,81.0,63.0,85.0,36,40,Brown,Blue / green
Milo Laudenbach,https://www.fashionmodeldirectory.com/models/milo_laudenbach/,German,NA,186.0,85.0,67.0,87.0,46,45,Light brown,Brown
Patrizia Lauer,https://www.fashionmodeldirectory.com/models/patrizia_lauer/,German,NA,180.0,85.0,63.5,91.5,36,41,Blonde,Green
Patrycja Laufer,https://www.fashionmodeldirectory.com/models/patrycja_laufer/,Polish,NA,175.0,79.0,58.0,87.0,32-34,38,Light brown,Blue
Hugh Laughton-Scott,https://www.fashionmodeldirectory.com/models/hugh_laughton-scott/,British (English),NA,186.0,93.0,76.0,93.0,47,44,Light brown,Blue
Nika Lauraitis,https://www.fashionmodeldirectory.com/models/nika_lauraitis/,American,July 14 1990,180.0,79.0,61.0,89.0,34,40,Brown,Green
Kylie Lauren,https://www.fashionmodeldirectory.com/models/kylie_lauren/,American,NA,180.0,96.5,86.5,117.0,44-46,41,Light brown,Brown
Evelina Lauren,https://www.fashionmodeldirectory.com/models/evelina_lauren/,Swedish,NA,175.0,80.0,63.0,88.0,34-36,39,Blonde,Blue / green
Mathias Lauridsen,https://www.fashionmodeldirectory.com/models/mathias_lauridsen/,Danish,"January 13, 1984",186.0,92.0,81.0,84.0,48,44,Dark blonde,Blue
Louise Lauritzen,https://www.fashionmodeldirectory.com/models/louise_lauritzen/,American,NA,180.5,86.5,61.0,89.0,34,41,Light brown,Green
Karin Laus,https://www.fashionmodeldirectory.com/models/karin_laus/,Estonian,"June 19, 1992",177.0,83.0,61.0,90.0,33,39,Blonde,Blue
Ulla Lauska,https://www.fashionmodeldirectory.com/models/ulla_lauska/,Latvian,NA,178.0,84.0,61.0,86.0,34,40,Blonde,Green
Claudia Lavender,https://www.fashionmodeldirectory.com/models/claudia_lavender/,British (English),NA,180.0,78.0,60.0,88.0,34-36,41,Blonde,Green
Aurelie Laverret,https://www.fashionmodeldirectory.com/models/aurelie_laverret/,French,NA,173.0,84.0,60.0,88.0,34-36,39,Black,Brown
Karla Laviada,https://www.fashionmodeldirectory.com/models/karla_laviada/,Mexican,NA,180.0,80.0,61.0,88.0,32,38.5,Brown,Blue
Rima Lavich,https://www.fashionmodeldirectory.com/models/rima_lavich/,Israeli,NA,180.0,86.5,61.0,89.0,34,39,Dark brown,Green
Nastya Lavrischeva,https://www.fashionmodeldirectory.com/models/nastya_lavrischeva/,Belarusian,NA,178.0,82.0,58.0,88.0,34,40,Brown,Green / hazel
Iris Law,https://www.fashionmodeldirectory.com/models/iris_law/,British,NA,165.0,77.0,61.0,89.0,35,39,Brown,Blue / green
Holli Lawler,https://www.fashionmodeldirectory.com/models/holli_lawler/,American,NA,175.0,86.0,63.0,89.0,34,39,Brown,Hazel
Robyn Lawley,https://www.fashionmodeldirectory.com/models/robyn_lawley/,Australian,NA,183.0,91.0,81.0,105.0,42-44,40,Light brown,Green
Freya Lawrence,https://www.fashionmodeldirectory.com/models/freya_lawrence/,British (English),NA,175.0,79.0,56.0,86.0,34,40,Brown,Green
Patryk Lawry,https://www.fashionmodeldirectory.com/models/patryk_lawry/,Polish,NA,180.0,92.0,72.0,84.0,46,43,Brown,Brown
Gabriella Laws,https://www.fashionmodeldirectory.com/models/gabriella_laws/,Jamaican,NA,175.0,81.0,60.0,88.0,34-36,40,Brown,Blue
Twiggy Lawson,https://www.fashionmodeldirectory.com/models/twiggy_lawson/,British (English),September 19 1949,169.0,81.0,56.0,81.0,34,37,Blonde,Grey
Glynnis Lawson Stoot,https://www.fashionmodeldirectory.com/models/glynnis_lawson+stoot/,American,NA,174.0,86.5,64.5,89.0,34,40,Brown,Brown
Leandra Lax,https://www.fashionmodeldirectory.com/models/leandra_lax/,German,NA,180.0,90.0,66.0,90.0,36,39,Dark blonde,Green / brown
Lauren Layne,https://www.fashionmodeldirectory.com/models/lauren_layne/,American,NA,177.0,86.0,61.0,86.0,34,39,Dark brown,Blue / green
Lucy Layton,https://www.fashionmodeldirectory.com/models/lucy_layton/,British (English),September 3rd 1982,173.0,86.0,61.0,86.0,38,37,Brown,Green
Rayan Lazac,https://www.fashionmodeldirectory.com/models/rayan_lazac/,French,NA,190.0,91.0,74.0,98.0,38-40,42,Black,Brown
Cristina Lazar,https://www.fashionmodeldirectory.com/models/cristina_lazar/,Romanian,NA,177.0,90.0,60.0,90.0,36,39,Brown,Brown
Aaron Lazar,https://www.fashionmodeldirectory.com/models/aaron_lazar/,German,NA,189.0,87.0,70.0,90.0,44,45,Blonde / red,Green
Irina Lazareanu,https://www.fashionmodeldirectory.com/models/irina_lazareanu/,Canadian,1982,176.5,81.0,63.5,89.0,34,37,Brown,Brown
Julia Lazareva,https://www.fashionmodeldirectory.com/models/julia_lazareva/,Russian,"June 7, 1983",178.0,82.5,59.5,89.0,34,39,Brown,Green
Svetlana Lazareva,https://www.fashionmodeldirectory.com/models/svetlana_lazareva/,Lithuanian,September 22 1985,177.0,81.0,63.0,89.0,34,39,Dark blonde,Brown
Katarina Lazarevic,https://www.fashionmodeldirectory.com/models/katarina_lazarevic/,Serbian,NA,175.5,89.0,61.0,89.0,36,40,Blonde,Blue / green
Gia Lazarova,https://www.fashionmodeldirectory.com/models/gia_lazarova/,Bulgarian,NA,173.0,86.0,62.0,85.0,33,37,Brown,Hazel
Teodora Lazarova,https://www.fashionmodeldirectory.com/models/teodora_lazarova/,Bulgarian,NA,180.0,84.0,62.0,89.0,36,40,Brown,Brown
Manuela Lazic,https://www.fashionmodeldirectory.com/models/manuela_lazic/,French,NA,178.0,83.0,60.0,88.0,33,41,Dark blonde,Blue
Elena Lazic,https://www.fashionmodeldirectory.com/models/elena_lazic/,French,NA,179.0,83.0,61.0,90.0,33,41,Dark blonde,Blue
Tamara Lazic,https://www.fashionmodeldirectory.com/models/tamara_lazic/,Serbian,NA,174.0,85.0,60.0,89.0,34,38,Blonde,Blue
Margarita Lazo,https://www.fashionmodeldirectory.com/models/margarita_lazo/,Russian,NA,177.0,83.0,60.0,86.0,34-36,40,Dark blonde,Green / grey
Christopher Lazo Ortiz,https://www.fashionmodeldirectory.com/models/christopher_lazo+ortiz/,Cuban,NA,189.0,86.0,69.0,85.0,48,43,Dark brown,Brown
Mai-Anh Le,https://www.fashionmodeldirectory.com/models/mai-anh_le/,French,NA,174.0,82.0,60.0,86.0,34,39,Black,Brown
Jessica Le Bleis,https://www.fashionmodeldirectory.com/models/jessica_le+bleis/,French,NA,180.0,81.0,60.0,89.0,32,40,Light brown,Blue
Yasmin Le Bon,https://www.fashionmodeldirectory.com/models/yasmin_le+bon/,British (English),"October 29, 1964",175.0,86.0,69.0,96.0,38,40,Brown,Brown
Amber Le Bon,https://www.fashionmodeldirectory.com/models/amber_le+bon/,British (English),August 25 1989,178.0,81.0,63.5,92.0,36,40,Brown,Brown / green
Charlotte Le Bon,https://www.fashionmodeldirectory.com/models/charlotte_le+bon/,Canadian,1986,175.0,84.0,60.0,89.0,34,NA,Brown,Green
Alyson Le Borges,https://www.fashionmodeldirectory.com/models/alyson_le+borges/,French,September 4 1986,173.0,85.0,59.0,89.0,34,39,Brown,Green / grey
Katell Le Dain,https://www.fashionmodeldirectory.com/models/katell_le+dain/,French,NA,181.0,86.0,60.0,90.0,36,42,Brown,Brown
Azenor Le Dily,https://www.fashionmodeldirectory.com/models/azenor_le+dily/,French,NA,178.0,78.0,63.0,88.0,32-34,39,Brown,Hazel
Noa Le Fèvre,https://www.fashionmodeldirectory.com/models/noa_le+f%c3%a8vre/,Dutch,1991,177.0,84.0,60.0,90.0,32-34,38,Blonde,Green
Maud Le Fort,https://www.fashionmodeldirectory.com/models/maud_le+fort/,French,NA,179.0,88.0,60.0,90.0,34,40,Dark brown,Hazel
Michela Le Grand,https://www.fashionmodeldirectory.com/models/michela_le+grand/,Italian,April 20 1988,180.0,85.0,63.5,91.5,34-36,40,Blonde,Blue
Sabine Le Marchand,https://www.fashionmodeldirectory.com/models/sabine_le+marchand/,French,NA,177.0,79.0,62.0,89.0,36,39,Black,Brown
Valeriane Le Moi,https://www.fashionmodeldirectory.com/models/valeriane_le+moi/,French,NA,176.0,79.0,58.0,86.0,32-34,40,Brown,Blue / green
Nuage Le Page,https://www.fashionmodeldirectory.com/models/nuage_le+page/,French,NA,177.0,88.0,58.5,87.0,34-36,39,Blonde,Blue
Marike Le Roux,https://www.fashionmodeldirectory.com/models/marike_le+roux/,South African,1991,179.0,81.0,61.0,87.5,34,40,Light brown,Blue
Lilou Le Sergent,https://www.fashionmodeldirectory.com/models/lilou_le+sergent/,French,NA,174.0,81.0,59.0,89.0,32,41,Black,Brown
Joséphine Le Tutour,https://www.fashionmodeldirectory.com/models/jos%c3%a9phine_le+tutour/,French,"November 20, 1994",179.0,79.0,61.0,88.0,32,40,Dark blonde,Blue
Kekeli Lea,https://www.fashionmodeldirectory.com/models/kekeli_lea/,French,NA,179.0,75.0,63.0,86.0,34,39,Dark brown,Brown
Tori Leach,https://www.fashionmodeldirectory.com/models/tori_leach/,Canadian,NA,176.0,86.0,60.0,90.0,34,40,Dark brown,Blue / green
Nasrin Leahy,https://www.fashionmodeldirectory.com/models/nasrin_leahy/,Irish,NA,175.0,81.0,64.0,86.0,34,38,Brown,Blue
Sian Leake,https://www.fashionmodeldirectory.com/models/sian_leake/,British (English),"April 18, 1992",178.0,81.0,58.5,84.0,34,39,Light brown,Blue / green
Vita Leandra,https://www.fashionmodeldirectory.com/models/vita_leandra/,Irish,NA,175.0,77.0,61.0,86.0,34,39,Brown,Brown
Tayane Leão,https://www.fashionmodeldirectory.com/models/tayane_le%c3%a3o/,Brazilian,"August 23, 1994",176.0,82.0,61.0,89.0,33,40,Brown,Brown
Gabija Lebedevaite,https://www.fashionmodeldirectory.com/models/gabija_lebedevaite/,Lithuanian,"December 6, 1994",173.0,82.5,61.0,89.0,33,NA,Light brown,Blue
Chloé Lecareux,https://www.fashionmodeldirectory.com/models/chlo%c3%a9_lecareux/,French,August 21 1994,174.0,81.0,58.0,89.0,32-34,39,Brown,Green
Kerstin Lechner,https://www.fashionmodeldirectory.com/models/kerstin_lechner/,Austrian,"October 14, 1985",178.0,84.0,61.0,90.0,36,40,Dark brown,Hazel
Caitlyn Leckey,https://www.fashionmodeldirectory.com/models/caitlyn_leckey/,Irish,NA,179.0,81.0,61.0,86.0,32-34,39,Dark blonde,Green
Domitille Leclercq,https://www.fashionmodeldirectory.com/models/domitille_leclercq/,French,1988,180.0,86.0,60.0,90.0,36,40,Light brown,Blue
Coline  Leclere,https://www.fashionmodeldirectory.com/models/coline+_leclere/,French,NA,176.0,86.5,61.0,86.5,34,38,Dark blonde,Blue
Sandy Leddin,https://www.fashionmodeldirectory.com/models/sandy_leddin/,German,NA,175.0,85.0,58.5,89.0,32,37,Dark brown,Green
Tanja Lederer,https://www.fashionmodeldirectory.com/models/tanja_lederer/,German,August 18 1985,176.0,84.0,61.0,90.0,36,38,Brown,Blue
Katya Ledneva,https://www.fashionmodeldirectory.com/models/katya_ledneva/,Russian,"July 16, 1995",180.0,83.0,59.0,88.0,32-34,40,Blonde,Blue
Annelore Ledoux,https://www.fashionmodeldirectory.com/models/annelore_ledoux/,Belgian,NA,175.0,81.0,59.0,89.0,NA,39,Light brown,Hazel
Virginie Ledoyen,https://www.fashionmodeldirectory.com/models/virginie_ledoyen/,French,"November 15, 1976",167.0,80.0,60.0,86.0,34,37,Brown,Brown
Elin Ledskog,https://www.fashionmodeldirectory.com/models/elin_ledskog/,Swedish,1990,180.0,81.0,61.0,86.5,34,38.5,Blonde,Blue
Victoria Lee,https://www.fashionmodeldirectory.com/models/victoria_lee/,Australian,NA,175.0,81.0,61.0,86.0,38,38,Dark blonde,Green
London Lee,https://www.fashionmodeldirectory.com/models/london_lee/,German,NA,185.0,90.0,NA,90.0,42,41,Black,Brown
Momoka Lee,https://www.fashionmodeldirectory.com/models/momoka_lee/,Taiwanese,NA,172.0,81.0,58.0,84.0,33,37,Brown,Brown
Cassi Lee,https://www.fashionmodeldirectory.com/models/cassi_lee/,American,NA,173.0,85.0,59.0,88.0,32-34,38.5,Dark blonde,Blue
Sujin Lee,https://www.fashionmodeldirectory.com/models/sujin_lee/,South Korean,NA,178.0,81.0,60.0,88.0,34-36,39,Black,Brown
Celline Lee,https://www.fashionmodeldirectory.com/models/celline_lee/,American,NA,175.0,84.0,61.0,85.0,30-32,39,Black,Brown
Hye Jung Lee,https://www.fashionmodeldirectory.com/models/hye+jung_lee/,South Korean,1990,179.0,86.0,61.0,88.0,32,38,Black,Dark brown
Jessica Lee,https://www.fashionmodeldirectory.com/models/jessica_lee/,British (English),March 13th 1983,175.0,87.0,62.0,89.0,34,38.5,Brown,Hazel
Donggyu Lee,https://www.fashionmodeldirectory.com/models/donggyu_lee/,South Korean,NA,186.0,87.0,69.0,90.0,48,42,Black,Dark brown
Wonhee Lee,https://www.fashionmodeldirectory.com/models/wonhee_lee/,South Korean,NA,187.0,92.0,76.0,91.0,34,44,Black,Brown
Seungchan Lee,https://www.fashionmodeldirectory.com/models/seungchan_lee/,South Korean,NA,186.0,86.0,70.0,92.0,36-38,44,Black,Black
Minji Lee,https://www.fashionmodeldirectory.com/models/minji_lee/,South Korean,NA,180.0,79.0,57.0,85.0,33,39,Dark brown,Hazel
Hyun Yi Lee,https://www.fashionmodeldirectory.com/models/hyun+yi_lee/,South Korean,1986,178.0,81.0,61.0,86.5,34,40,Black,Brown
Melissa Lee,https://www.fashionmodeldirectory.com/models/melissa_lee/,Mexican,NA,176.0,80.0,60.0,88.0,32-34,40,Brown,Hazel
Giovanna Lee,https://www.fashionmodeldirectory.com/models/giovanna_lee/,Spanish,NA,175.0,83.0,61.0,91.0,34,40,Brown,Brown
Sanggun Lee,https://www.fashionmodeldirectory.com/models/sanggun_lee/,South Korean,NA,185.0,90.2,77.5,91.4,42,44,Black,Brown
Precious Lee,https://www.fashionmodeldirectory.com/models/precious_lee/,American,NA,180.0,91.0,81.0,117.0,42,41,Black,Brown
Hye Seung Lee,https://www.fashionmodeldirectory.com/models/hye+seung_lee/,South Korean,NA,177.0,80.0,58.5,86.5,32,38.5,Dark brown,Brown
Chantel Lee,https://www.fashionmodeldirectory.com/models/chantel_lee/,Jamaican,August 18,183.0,83.0,59.0,89.0,36,42,Brown,Brown
Seo-Yeon Lee,https://www.fashionmodeldirectory.com/models/seo-yeon_lee/,South Korean,NA,174.0,80.0,58.0,86.0,34,41,Red,Brown
Peter Ash Lee,https://www.fashionmodeldirectory.com/models/peter+ash_lee/,American,NA,187.0,101.6,81.3,81.3,40,47,Black,Brown
Rebecca Lee,https://www.fashionmodeldirectory.com/models/rebecca_lee/,New Zealander,NA,178.0,84.0,61.0,89.0,38,40,Brown,Brown
Stephanie Lee,https://www.fashionmodeldirectory.com/models/stephanie_lee/,South Korean,NA,178.0,79.0,58.0,86.0,36,42,Auburn,Black
Kirsty Lee,https://www.fashionmodeldirectory.com/models/kirsty_lee/,Australian,NA,180.0,86.5,66.0,94.0,38,40,Brown,Brown
Vanessa Lee,https://www.fashionmodeldirectory.com/models/vanessa_lee/,British (English),NA,175.0,81.0,61.0,86.0,34,40,Black,Brown
Pong Lee,https://www.fashionmodeldirectory.com/models/pong_lee/,South Korean,NA,181.0,76.0,59.0,89.0,34-36,39,Brown,Brown
Cai Lee,https://www.fashionmodeldirectory.com/models/cai_lee/,American,NA,180.0,86.0,59.0,86.0,32-34,41,Dark brown,Brown
Millicent Lee,https://www.fashionmodeldirectory.com/models/millicent_lee/,Australian,NA,173.0,79.0,60.0,88.0,35,38,Dark brown,Brown
Geun Woo Lee,https://www.fashionmodeldirectory.com/models/geun+woo_lee/,South Korean,NA,188.0,89.0,71.0,89.0,42-44,45,Black,Brown
