Allison Kadoche,https://www.fashionmodeldirectory.com/models/allison_kadoche/,French,July 10 1988,178.0,84.0,61.0,88.0
Helena Kadyrova,https://www.fashionmodeldirectory.com/models/helena_kadyrova/,Belarusian,NA,180.0,85.0,60.0,88.0
Alesya Kafelnikova,https://www.fashionmodeldirectory.com/models/alesya_kafelnikova/,Russian,NA,177.0,81.0,59.0,88.0
Patrick Kafka,https://www.fashionmodeldirectory.com/models/patrick_kafka/,Austrian,1989,185.0,93.0,79.0,94.0
Bodien Kagenaar,https://www.fashionmodeldirectory.com/models/bodien_kagenaar/,Dutch,NA,188.0,88.0,65.0,84.0
Charlie Kagstrom,https://www.fashionmodeldirectory.com/models/charlie_kagstrom/,Swedish,NA,189.0,95.0,70.0,93.0
Lotta Kaijarvi,https://www.fashionmodeldirectory.com/models/lotta_kaijarvi/,Finnish,NA,178.0,82.0,61.0,86.0
Eva Maria Kaiser,https://www.fashionmodeldirectory.com/models/eva+maria_kaiser/,German,1986,176.0,85.0,63.0,92.0
Angela Kajo,https://www.fashionmodeldirectory.com/models/angela_kajo/,Estonian,"September 8, 1992",174.0,85.0,60.0,89.0
Nini Kakabadze,https://www.fashionmodeldirectory.com/models/nini_kakabadze/,Georgian,"December 26, 1992",178.0,84.0,60.0,89.0
Ksenia Kakhnovich,https://www.fashionmodeldirectory.com/models/ksenia_kakhnovich/,Russian,January 29 1987,180.0,84.0,59.5,89.0
Joanna Kakolewska,https://www.fashionmodeldirectory.com/models/joanna_kakolewska/,Polish,NA,179.0,84.0,62.0,89.0
Tatsiana Kalakustava,https://www.fashionmodeldirectory.com/models/tatsiana_kalakustava/,Russian,"Margolis, Russia",180.5,84.0,58.0,89.0
Ksenia Kalanchina,https://www.fashionmodeldirectory.com/models/ksenia_kalanchina/,Russian,NA,177.0,78.0,58.0,87.0
Denisa Kalavska,https://www.fashionmodeldirectory.com/models/denisa_kalavska/,Slovakian,1994,174.0,77.0,62.0,89.0
Laura Kale,https://www.fashionmodeldirectory.com/models/laura_kale/,American,NA,173.0,86.5,63.5,89.0
Danielle Kalil,https://www.fashionmodeldirectory.com/models/danielle_kalil/,American,NA,180.0,86.5,66.0,91.5
Gulsina Kalimullina,https://www.fashionmodeldirectory.com/models/gulsina_kalimullina/,Russian,NA,175.0,82.0,60.0,89.0
Anna Kalina,https://www.fashionmodeldirectory.com/models/anna_kalina/,Czech,NA,176.0,83.0,58.0,86.0
Maria Kalinina,https://www.fashionmodeldirectory.com/models/maria_kalinina/,Russian,NA,176.0,80.0,57.0,87.0
Marzaan Kalis,https://www.fashionmodeldirectory.com/models/marzaan_kalis/,South African,NA,171.0,86.0,61.0,89.0
Alica Kalk,https://www.fashionmodeldirectory.com/models/alica_kalk/,German,"August 4, 1996",176.0,77.0,62.0,89.0
Margarita Kallas,https://www.fashionmodeldirectory.com/models/margarita_kallas/,Latvian,"June 1,",178.0,84.0,61.0,91.0
Caroline Källbäck,https://www.fashionmodeldirectory.com/models/caroline_k%c3%a4llb%c3%a4ck/,Swedish,1989,176.0,80.0,58.0,89.0
Angelika Kallio,https://www.fashionmodeldirectory.com/models/angelika_kallio/,Finnish,15 September 1972,176.0,86.0,62.0,88.0
Eliza Kallmann,https://www.fashionmodeldirectory.com/models/eliza_kallmann/,German,NA,178.0,76.0,58.0,88.0
Dija Kallon,https://www.fashionmodeldirectory.com/models/dija_kallon/,Sierra Leonean,NA,181.0,83.0,62.0,90.0
Sabina Kalmanova,https://www.fashionmodeldirectory.com/models/sabina_kalmanova/,Slovakian,July 10 1985,173.0,84.0,58.0,89.0
Beth Kaltman,https://www.fashionmodeldirectory.com/models/beth_kaltman/,American,NA,178.0,86.5,61.0,86.5
Vladana Kaluderovic,https://www.fashionmodeldirectory.com/models/vladana_kaluderovic/,Montenegrin,NA,178.0,81.0,60.0,89.0
Aicha Kamakate,https://www.fashionmodeldirectory.com/models/aicha_kamakate/,Ivorian,NA,180.0,81.0,61.0,89.0
Diana Kamalova,https://www.fashionmodeldirectory.com/models/diana_kamalova/,Russian,NA,173.0,84.0,58.5,84.0
Mad Kamara,https://www.fashionmodeldirectory.com/models/mad_kamara/,Ivorian,NA,179.0,85.0,60.0,88.0
Nodira Kambarova,https://www.fashionmodeldirectory.com/models/nodira_kambarova/,Uzbekistani,"April 15, 1993",175.0,86.0,60.0,87.0
Sakua Kambong,https://www.fashionmodeldirectory.com/models/sakua_kambong/,Dutch,NA,188.0,94.0,71.0,91.0
Hanna Kamelina,https://www.fashionmodeldirectory.com/models/hanna_kamelina/,Russian,NA,174.0,74.0,58.0,88.0
Aleka Kamila,https://www.fashionmodeldirectory.com/models/aleka_kamila/,Greek,NA,179.0,86.5,58.5,89.0
Natalia Kaminska,https://www.fashionmodeldirectory.com/models/natalia_kaminska/,Polish,NA,179.0,78.0,60.0,89.0
Jolanta Kaminska,https://www.fashionmodeldirectory.com/models/jolanta_kaminska/,Polish,May 25th 1984,175.5,85.0,58.5,84.0
Katharina Kaminski,https://www.fashionmodeldirectory.com/models/katharina_kaminski/,Uruguayan,NA,177.0,81.0,64.0,86.0
Marzena Kamizela,https://www.fashionmodeldirectory.com/models/marzena_kamizela/,Swedish,January 4 1974,173.0,81.0,60.0,90.0
Chantal Kammermann,https://www.fashionmodeldirectory.com/models/chantal_kammermann/,Swiss,NA,180.0,86.0,60.0,89.0
Alexandra Kamp,https://www.fashionmodeldirectory.com/models/alexandra_kamp/,German,December 29 1966,179.0,92.0,65.0,92.0
Ninett Kamp,https://www.fashionmodeldirectory.com/models/ninett_kamp/,Danish,November 18 1987,175.0,81.0,61.0,89.0
Eleonora Kampe,https://www.fashionmodeldirectory.com/models/eleonora_kampe/,Estonian,NA,178.0,84.0,60.0,91.0
Mara Kampernova,https://www.fashionmodeldirectory.com/models/mara_kampernova/,Latvian,NA,178.0,91.5,59.5,90.0
Laura Kampman,https://www.fashionmodeldirectory.com/models/laura_kampman/,Dutch,NA,181.0,84.0,60.0,86.0
Luisa Kamshilina,https://www.fashionmodeldirectory.com/models/luisa_kamshilina/,Russian,"December 5, 1991",175.5,83.0,58.0,87.0
Vita Kan,https://www.fashionmodeldirectory.com/models/vita_kan/,Uzbekistani,NA,174.0,76.0,58.0,85.0
Kiran Kandola,https://www.fashionmodeldirectory.com/models/kiran_kandola/,British,NA,178.0,81.0,64.0,90.0
Kristin Kandrac Ernst,https://www.fashionmodeldirectory.com/models/kristin_kandrac+ernst/,American,NA,173.0,86.0,63.0,89.0
Diana Kandyba,https://www.fashionmodeldirectory.com/models/diana_kandyba/,Ukrainian,NA,180.5,82.5,59.5,89.0
Ella Kandyba,https://www.fashionmodeldirectory.com/models/ella_kandyba/,Ukrainian,"October 28, 1991",178.0,80.0,61.0,89.0
Sijia Kang,https://www.fashionmodeldirectory.com/models/sijia_kang/,Chinese,NA,180.0,80.0,59.0,89.0
Hyoni Kang,https://www.fashionmodeldirectory.com/models/hyoni_kang/,South Korean,1987,178.0,81.0,61.0,89.0
Mia Kang,https://www.fashionmodeldirectory.com/models/mia_kang/,Chinese,March 3,178.0,79.0,58.5,89.0
Rowena Xi Kang,https://www.fashionmodeldirectory.com/models/rowena+xi_kang/,Australian,NA,173.0,77.5,58.0,87.5
So Young Kang,https://www.fashionmodeldirectory.com/models/so+young_kang/,South Korean,NA,180.0,81.0,61.0,87.0
Kiki Kang,https://www.fashionmodeldirectory.com/models/kiki_kang/,Chinese,NA,180.0,83.0,60.0,90.0
Hyun Jin Kang,https://www.fashionmodeldirectory.com/models/hyun+jin_kang/,South Korean,NA,183.0,84.0,69.0,85.0
Maria Kangarde,https://www.fashionmodeldirectory.com/models/maria_kangarde/,Swedish,NA,178.0,87.5,63.5,91.5
Denek Kania,https://www.fashionmodeldirectory.com/models/denek_kania/,American,NA,189.0,96.0,82.0,96.0
Sophie Kanny,https://www.fashionmodeldirectory.com/models/sophie_kanny/,British (English),NA,177.0,78.0,56.0,86.0
Yulia Kanova,https://www.fashionmodeldirectory.com/models/yulia_kanova/,Russian,NA,178.0,84.0,61.0,86.5
Daniela Kanovic,https://www.fashionmodeldirectory.com/models/daniela_kanovic/,Serbian,NA,180.0,89.0,62.0,89.0
Kaylyn Kanta,https://www.fashionmodeldirectory.com/models/kaylyn_kanta/,American,NA,180.0,74.0,60.0,86.0
Sira Kante,https://www.fashionmodeldirectory.com/models/sira_kante/,Guinean,NA,180.0,86.0,65.0,90.0
Daniela Kanter,https://www.fashionmodeldirectory.com/models/daniela_kanter/,German,October 7,179.0,86.5,61.0,91.5
Viivi Kapanen,https://www.fashionmodeldirectory.com/models/viivi_kapanen/,Finnish,February 20,178.0,82.0,62.0,89.0
Natalia Kapchuk,https://www.fashionmodeldirectory.com/models/natalia_kapchuk/,Russian,NA,180.0,90.0,60.0,91.0
Eva Kaper,https://www.fashionmodeldirectory.com/models/eva_kaper/,Dutch,NA,178.0,79.0,58.0,84.0
Ana Laura Kapetanovic,https://www.fashionmodeldirectory.com/models/ana+laura_kapetanovic/,Croatian,October 22 1992,180.0,82.5,56.0,84.0
Marie Kapferer,https://www.fashionmodeldirectory.com/models/marie_kapferer/,German,NA,178.0,80.0,62.0,89.0
Kasper Kapica,https://www.fashionmodeldirectory.com/models/kasper_kapica/,British (English),NA,173.0,75.0,59.0,86.0
Olesya Kaplun,https://www.fashionmodeldirectory.com/models/olesya_kaplun/,Ukrainian,NA,180.0,80.0,59.0,89.0
Mira Kapshtyk,https://www.fashionmodeldirectory.com/models/mira_kapshtyk/,Ukrainian,NA,175.0,85.0,60.0,90.0
Neha Kapur,https://www.fashionmodeldirectory.com/models/neha_kapur/,Indian,NA,176.5,81.0,59.5,94.0
Anka Kapusnakova,https://www.fashionmodeldirectory.com/models/anka_kapusnakova/,Slovakian,NA,179.0,80.0,59.0,90.0
Dasha Kapustina,https://www.fashionmodeldirectory.com/models/dasha_kapustina/,Russian,December 13 1989,173.0,79.0,55.0,86.0
Martina Karaban,https://www.fashionmodeldirectory.com/models/martina_karaban/,Hungarian,NA,178.0,88.0,60.0,90.0
Solveig Karadottir,https://www.fashionmodeldirectory.com/models/solveig_karadottir/,Icelandic,1983,178.0,85.0,63.0,90.0
Valeriia Karaman,https://www.fashionmodeldirectory.com/models/valeriia_karaman/,Moldovan,"August 15, 1994",177.0,78.0,59.0,88.0
Lassina Karamoko,https://www.fashionmodeldirectory.com/models/lassina_karamoko/,French,NA,190.0,86.0,65.0,88.0
Imari Karanja,https://www.fashionmodeldirectory.com/models/imari_karanja/,Kenyan,NA,182.0,81.0,56.0,87.0
Angie Karantoni,https://www.fashionmodeldirectory.com/models/angie_karantoni/,Greek,NA,178.0,80.0,60.0,91.0
Amalie Kardyb,https://www.fashionmodeldirectory.com/models/amalie_kardyb/,Danish,NA,177.0,82.0,62.0,90.0
Vika Karelaya,https://www.fashionmodeldirectory.com/models/vika_karelaya/,Russian,NA,180.0,81.0,63.0,88.5
Susannah Karelse,https://www.fashionmodeldirectory.com/models/susannah_karelse/,Dutch,NA,175.0,80.0,61.0,90.0
April Kargard,https://www.fashionmodeldirectory.com/models/april_kargard/,Canadian,"April 9, 1993",177.0,84.0,60.0,84.0
Laura Kargulewicz,https://www.fashionmodeldirectory.com/models/laura_kargulewicz/,French,NA,174.0,86.0,56.0,87.0
Edna Karibwami,https://www.fashionmodeldirectory.com/models/edna_karibwami/,Burundian,NA,178.0,73.0,58.0,84.0
Atikah Karim,https://www.fashionmodeldirectory.com/models/atikah_karim/,Malaysian,NA,176.0,80.0,59.0,89.0
Saffi Karina,https://www.fashionmodeldirectory.com/models/saffi_karina/,British,NA,178.0,81.0,69.0,97.0
Kaone Kario,https://www.fashionmodeldirectory.com/models/kaone_kario/,Botswanan,July 10,174.0,86.5,61.0,91.5
Ulrike Karl,https://www.fashionmodeldirectory.com/models/ulrike_karl/,German,NA,174.0,87.0,59.0,89.0
Felicia Karlahag,https://www.fashionmodeldirectory.com/models/felicia_karlahag/,Swedish,NA,174.0,82.0,67.0,89.0
Margrete Karlsen,https://www.fashionmodeldirectory.com/models/margrete_karlsen/,Norwegian,February 29 1988,181.5,82.5,62.0,90.0
Tia Karlsen,https://www.fashionmodeldirectory.com/models/tia_karlsen/,Norwegian,NA,174.0,89.0,62.0,90.0
Sabina Karlsson,https://www.fashionmodeldirectory.com/models/sabina_karlsson/,Swedish,1988,177.0,96.0,78.0,99.0
Agnes Karlsson,https://www.fashionmodeldirectory.com/models/agnes_karlsson/,Swedish,NA,180.0,81.0,63.0,88.0
Denise Karlsson,https://www.fashionmodeldirectory.com/models/denise_karlsson/,Swedish,NA,174.0,80.0,57.0,87.0
Emma Karlsson,https://www.fashionmodeldirectory.com/models/emma_karlsson/,Swedish,1990,175.0,79.0,58.8,89.0
Rowena Karmy,https://www.fashionmodeldirectory.com/models/rowena_karmy/,American,NA,173.0,81.0,61.0,89.0
Valeria Karpinen,https://www.fashionmodeldirectory.com/models/valeria_karpinen/,Estonian,NA,180.0,91.5,61.0,89.0
Yana Karpova,https://www.fashionmodeldirectory.com/models/yana_karpova/,Russian,NA,178.0,87.0,61.0,87.0
Katya Karpova,https://www.fashionmodeldirectory.com/models/katya_karpova/,Russian,NA,173.0,78.0,58.0,89.0
Sasha Karpova,https://www.fashionmodeldirectory.com/models/sasha_karpova/,Russian,NA,180.0,81.0,59.0,89.0
Irini Karra,https://www.fashionmodeldirectory.com/models/irini_karra/,Greek,1986,175.0,91.5,66.0,91.5
Marika Karras,https://www.fashionmodeldirectory.com/models/marika_karras/,Swedish,NA,178.0,81.0,62.0,89.0
Tess Kartel,https://www.fashionmodeldirectory.com/models/tess_kartel/,American,NA,178.0,86.5,61.0,89.0
Anastasiya Karter,https://www.fashionmodeldirectory.com/models/anastasiya_karter/,Belarusian,March 20 1988,180.0,86.5,61.0,89.0
Vladka Kartouskova,https://www.fashionmodeldirectory.com/models/vladka_kartouskova/,Czech,NA,178.0,87.5,60.0,89.0
Ieva Karumnaite,https://www.fashionmodeldirectory.com/models/ieva_karumnaite/,Lithuanian,NA,175.0,80.0,61.0,86.0
Rina Karuna,https://www.fashionmodeldirectory.com/models/rina_karuna/,Russian,NA,179.0,83.0,60.0,89.0
Karolina Karwowska,https://www.fashionmodeldirectory.com/models/karolina_karwowska/,Polish,"November 28, 1994",174.0,80.0,58.5,85.0
Paula Karwowska,https://www.fashionmodeldirectory.com/models/paula_karwowska/,Polish,NA,174.0,86.0,60.0,88.0
Nastya Karzan,https://www.fashionmodeldirectory.com/models/nastya_karzan/,Russian,1993,180.0,85.0,58.0,90.0
Nata Kas,https://www.fashionmodeldirectory.com/models/nata_kas/,Russian,NA,179.0,80.0,63.0,89.0
Kristina Kasakova,https://www.fashionmodeldirectory.com/models/kristina_kasakova/,Czech,NA,175.0,83.0,61.0,90.0
Mara Kasanpawiro,https://www.fashionmodeldirectory.com/models/mara_kasanpawiro/,Dutch,NA,177.0,77.0,61.0,87.0
Daria Kashirina,https://www.fashionmodeldirectory.com/models/daria_kashirina/,Russian,NA,170.0,82.0,58.0,86.0
Maria Kashleva,https://www.fashionmodeldirectory.com/models/maria_kashleva/,Russian,NA,180.0,81.0,60.0,90.0
Ekaterina Kashyntseva,https://www.fashionmodeldirectory.com/models/ekaterina_kashyntseva/,Ukrainian,August 2 1984,180.0,86.5,61.0,89.0
Polina Kasina,https://www.fashionmodeldirectory.com/models/polina_kasina/,Russian,NA,180.0,84.0,60.0,88.0
Nicole Kaspar,https://www.fashionmodeldirectory.com/models/nicole_kaspar/,American,NA,180.0,82.5,61.0,85.0
Radana Kasparova,https://www.fashionmodeldirectory.com/models/radana_kasparova/,Czech,NA,179.0,90.0,60.0,90.0
Alex Kasperowicz,https://www.fashionmodeldirectory.com/models/alex_kasperowicz/,Polish,NA,175.0,79.0,57.0,85.0
Louise Kasprik,https://www.fashionmodeldirectory.com/models/louise_kasprik/,German,1983,175.0,80.0,58.5,87.5
Carmen Kass,https://www.fashionmodeldirectory.com/models/carmen_kass/,Estonian,September 14 1978,178.0,86.5,61.0,86.5
Eva Kass,https://www.fashionmodeldirectory.com/models/eva_kass/,Estonian,NA,173.0,83.0,59.0,87.0
Noemi Kassa,https://www.fashionmodeldirectory.com/models/noemi_kassa/,Italian,NA,175.0,75.0,59.0,89.0
Kristen Kassinger,https://www.fashionmodeldirectory.com/models/kristen_kassinger/,American,NA,173.0,81.0,60.0,86.0
Eden Kassner,https://www.fashionmodeldirectory.com/models/eden_kassner/,South African,NA,178.0,77.0,66.0,88.0
Emily Kasten,https://www.fashionmodeldirectory.com/models/emily_kasten/,American,NA,175.0,84.0,57.0,88.0
Alice Kastrup,https://www.fashionmodeldirectory.com/models/alice_kastrup/,Swedish,July 29 1989,170.0,79.0,59.0,88.0
Reid Kastyn,https://www.fashionmodeldirectory.com/models/reid_kastyn/,Canadian,"August 22, 1987",175.0,86.0,61.0,86.0
Katarina Katancevic,https://www.fashionmodeldirectory.com/models/katarina_katancevic/,Serbian,NA,174.0,86.5,58.0,88.0
Zhenya Katava,https://www.fashionmodeldirectory.com/models/zhenya_katava/,Belarusian,NA,180.0,81.0,58.0,88.0
Nastya Katiushchenko,https://www.fashionmodeldirectory.com/models/nastya_katiushchenko/,Ukrainian,NA,178.0,80.0,60.0,90.0
Elizabeth Katsamaki,https://www.fashionmodeldirectory.com/models/elizabeth_katsamaki/,Greek,January 5 1986,176.0,90.0,60.0,91.0
Tanya Katysheva,https://www.fashionmodeldirectory.com/models/tanya_katysheva/,Russian,NA,180.0,84.0,61.0,89.0
Karene Katz,https://www.fashionmodeldirectory.com/models/karene_katz/,American,NA,175.0,86.0,63.0,91.0
Mor Katzir,https://www.fashionmodeldirectory.com/models/mor_katzir/,Israeli,August 23 1980,175.0,85.0,58.0,87.0
Lisa Kauffmann,https://www.fashionmodeldirectory.com/models/lisa_kauffmann/,Canadian,December 5 1965,176.0,89.0,62.0,91.0
Valery Kaufman,https://www.fashionmodeldirectory.com/models/valery_kaufman/,Russian,"30th May, 1994",179.0,81.0,60.0,86.0
Iman Kaumann,https://www.fashionmodeldirectory.com/models/iman_kaumann/,Argentinian,NA,177.0,75.0,58.0,86.0
Gurmit Kaur,https://www.fashionmodeldirectory.com/models/gurmit_kaur/,Indian,NA,178.0,90.0,60.0,90.0
Katrin Kaurov,https://www.fashionmodeldirectory.com/models/katrin_kaurov/,Estonian,NA,176.0,84.0,59.0,89.0
Kristy Kaurova,https://www.fashionmodeldirectory.com/models/kristy_kaurova/,Russian,June 11 1988,180.0,85.0,60.0,88.0
Berta Kavaliauskaite,https://www.fashionmodeldirectory.com/models/berta_kavaliauskaite/,Lithuanian,NA,176.0,88.0,61.0,89.0
Ieva Kavaliauskaite,https://www.fashionmodeldirectory.com/models/ieva_kavaliauskaite/,Lithuanian,NA,180.0,81.0,59.0,86.0
Lina Kavalinunaite,https://www.fashionmodeldirectory.com/models/lina_kavalinunaite/,Lithuanian,NA,180.0,85.0,60.0,91.0
Sharon Kavjian,https://www.fashionmodeldirectory.com/models/sharon_kavjian/,American,NA,178.0,82.0,61.0,89.0
Iris Kavka,https://www.fashionmodeldirectory.com/models/iris_kavka/,Austrian,NA,178.0,88.0,60.0,90.0
Zuzana Kavulicova,https://www.fashionmodeldirectory.com/models/zuzana_kavulicova/,Slovakian,October 6 1986,178.0,89.0,61.0,89.0
Ayako Kawahara,https://www.fashionmodeldirectory.com/models/ayako_kawahara/,Japanese,April 5 1971,176.0,83.0,60.0,89.0
Mayuko Kawamata,https://www.fashionmodeldirectory.com/models/mayuko_kawamata/,Japanese,NA,175.0,85.0,61.0,87.5
Sachi Kawamata,https://www.fashionmodeldirectory.com/models/sachi_kawamata/,Japanese,NA,178.0,79.0,61.0,89.0
Paula Kawanishi,https://www.fashionmodeldirectory.com/models/paula_kawanishi/,Brazilian,"February 8, 1988",178.0,79.0,61.0,89.0
Charlotte Kay,https://www.fashionmodeldirectory.com/models/charlotte_kay/,German,"14th March, 1997",179.0,82.0,62.0,88.0
Jana Kay,https://www.fashionmodeldirectory.com/models/jana_kay/,Belarusian,August 23,176.0,83.0,59.0,89.0
Suzanne Kay,https://www.fashionmodeldirectory.com/models/suzanne_kay/,American,November 30 1981,178.0,86.0,61.0,89.0
Ani  Kay,https://www.fashionmodeldirectory.com/models/ani+_kay/,German,1994,180.0,82.0,60.0,90.0
Vicky Kaya,https://www.fashionmodeldirectory.com/models/vicky_kaya/,Greek,NA,178.0,89.0,59.5,89.0
Wisdom Kaye,https://www.fashionmodeldirectory.com/models/wisdom_kaye/,American,"4th April, 2001",193.0,89.0,76.0,81.3
Joelle Kayembe,https://www.fashionmodeldirectory.com/models/joelle_kayembe/,South African,NA,176.5,86.5,62.0,91.5
Kemi Kayode,https://www.fashionmodeldirectory.com/models/kemi_kayode/,French,NA,180.0,76.0,60.0,88.0
Signe Kayser,https://www.fashionmodeldirectory.com/models/signe_kayser/,German,NA,180.0,81.0,61.0,92.0
Promesse Kayumba,https://www.fashionmodeldirectory.com/models/promesse_kayumba/,Congolese,NA,178.0,79.0,61.0,90.0
Kinga Kaza,https://www.fashionmodeldirectory.com/models/kinga_kaza/,Polish,"May 24, 1991",179.0,85.0,61.0,89.0
Maxwell Kazakoff,https://www.fashionmodeldirectory.com/models/maxwell_kazakoff/,Canadian,NA,187.0,86.0,78.0,86.4
Marina Kazakova,https://www.fashionmodeldirectory.com/models/marina_kazakova/,Russian,NA,179.0,88.0,60.0,89.0
Anya Kazakova,https://www.fashionmodeldirectory.com/models/anya_kazakova/,Russian,NA,178.0,81.0,58.5,86.5
Nadia Kazakova,https://www.fashionmodeldirectory.com/models/nadia_kazakova/,Belarusian,NA,175.0,86.0,61.0,89.0
Seraina Kazamia,https://www.fashionmodeldirectory.com/models/seraina_kazamia/,Greek,NA,175.0,85.0,60.0,89.0
Anna Kazannik,https://www.fashionmodeldirectory.com/models/anna_kazannik/,Russian,NA,178.0,79.0,60.0,88.0
Tugçe Kazaz,https://www.fashionmodeldirectory.com/models/tug%c3%a7e_kazaz/,Turkish,August 26 1982,183.0,87.5,62.0,90.0
Iryna Kazhamiakina,https://www.fashionmodeldirectory.com/models/iryna_kazhamiakina/,Belarusian,1989,177.0,84.0,60.0,90.0
Nida Kazickaite,https://www.fashionmodeldirectory.com/models/nida_kazickaite/,Lithuanian,NA,182.0,81.0,63.0,89.0
Weronika Kazmierczak,https://www.fashionmodeldirectory.com/models/weronika_kazmierczak/,Polish,NA,177.0,81.0,60.0,89.0
Klaudia Kazmierczak,https://www.fashionmodeldirectory.com/models/klaudia_kazmierczak/,Polish,June 11 1993,168.0,80.0,59.0,89.0
Nikolett Kazsmer,https://www.fashionmodeldirectory.com/models/nikolett_kazsmer/,Hungarian,August 19,178.0,84.0,56.0,85.0
Coco Kazue,https://www.fashionmodeldirectory.com/models/coco_kazue/,Japanese,NA,178.0,86.0,60.0,90.0
Marije Kea,https://www.fashionmodeldirectory.com/models/marije_kea/,Dutch,NA,180.0,80.0,60.0,89.0
Alyssa Kealy,https://www.fashionmodeldirectory.com/models/alyssa_kealy/,Australian,NA,179.0,99.0,63.5,91.5
Amelia Kearney,https://www.fashionmodeldirectory.com/models/amelia_kearney/,British (English),NA,176.0,83.0,61.0,89.0
Cheikh Kebe,https://www.fashionmodeldirectory.com/models/cheikh_kebe/,Senegalese,NA,186.0,80.0,64.0,84.0
Liya Kebede,https://www.fashionmodeldirectory.com/models/liya_kebede/,Ethiopian,January 3 1980,178.0,82.0,58.0,86.0
Silvia Keckesova,https://www.fashionmodeldirectory.com/models/silvia_keckesova/,Slovakian,NA,177.0,85.0,63.0,90.0
Dante Kedde,https://www.fashionmodeldirectory.com/models/dante_kedde/,Dutch,NA,175.0,77.0,56.0,86.0
Yevgeniya Kedrova,https://www.fashionmodeldirectory.com/models/yevgeniya_kedrova/,Ukrainian,NA,180.0,81.0,58.5,89.0
Ania Kedzior,https://www.fashionmodeldirectory.com/models/ania_kedzior/,Polish,NA,176.0,78.0,58.0,88.0
Anna Kedzior,https://www.fashionmodeldirectory.com/models/anna_kedzior/,Polish,NA,178.0,76.0,58.0,89.0
Cora Keegan,https://www.fashionmodeldirectory.com/models/cora_keegan/,American,NA,177.0,79.0,58.0,84.0
Annemarie Keek,https://www.fashionmodeldirectory.com/models/annemarie_keek/,Dutch,"August 15, 1993",180.0,80.0,58.0,87.0
Emily Keenan,https://www.fashionmodeldirectory.com/models/emily_keenan/,Australian,NA,175.0,84.0,66.0,91.0
Shannon Keenan,https://www.fashionmodeldirectory.com/models/shannon_keenan/,American,NA,179.0,78.0,58.0,84.0
Sarah Kees,https://www.fashionmodeldirectory.com/models/sarah_kees/,German,February 2,176.0,80.0,60.0,89.0
Shanna Keetelaar,https://www.fashionmodeldirectory.com/models/shanna_keetelaar/,Dutch,"May 16, 1990",178.0,82.0,60.0,89.0
Shelby Keeton,https://www.fashionmodeldirectory.com/models/shelby_keeton/,American,NA,175.5,81.0,61.0,86.5
Johanna Kehlbeck,https://www.fashionmodeldirectory.com/models/johanna_kehlbeck/,German,NA,175.0,83.0,62.0,89.0
Liza Kei,https://www.fashionmodeldirectory.com/models/liza_kei/,Russian,NA,175.0,84.0,60.0,88.0
Maria Keidj,https://www.fashionmodeldirectory.com/models/maria_keidj/,Russian,NA,180.0,82.5,59.7,87.6
Lotte Keijser,https://www.fashionmodeldirectory.com/models/lotte_keijser/,Dutch,April 23,176.0,82.0,60.0,91.0
Pleun Keijsers,https://www.fashionmodeldirectory.com/models/pleun_keijsers/,Dutch,NA,177.0,76.0,60.0,86.0
Rapha Keijzer,https://www.fashionmodeldirectory.com/models/rapha_keijzer/,Dutch,NA,187.0,82.0,67.0,90.0
Ruby Keijzer,https://www.fashionmodeldirectory.com/models/ruby_keijzer/,Dutch,NA,180.0,76.0,60.0,88.0
Yacine Keita,https://www.fashionmodeldirectory.com/models/yacine_keita/,French,NA,185.0,77.0,63.0,89.0
Nina Keita,https://www.fashionmodeldirectory.com/models/nina_keita/,Ivorian,NA,173.0,86.5,59.5,87.5
Nana Keita,https://www.fashionmodeldirectory.com/models/nana_keita/,Malian,NA,178.0,86.5,61.0,89.0
Valerija Kelava,https://www.fashionmodeldirectory.com/models/valerija_kelava/,Slovenian,1990,177.0,79.0,61.0,86.0
Bruna Keller,https://www.fashionmodeldirectory.com/models/bruna_keller/,Brazilian,1994,175.0,83.0,63.0,90.0
Melissa Keller,https://www.fashionmodeldirectory.com/models/melissa_keller/,American,1979,175.0,86.5,61.0,86.5
Milana Keller,https://www.fashionmodeldirectory.com/models/milana_keller/,Russian,3 September 1986,180.0,84.0,61.0,87.5
Delfine Keller,https://www.fashionmodeldirectory.com/models/delfine_keller/,French,NA,180.0,85.0,60.0,90.0
Denise Keller,https://www.fashionmodeldirectory.com/models/denise_keller/,Singaporean,March 24 1982,173.0,86.5,61.0,86.5
Denise Kelley,https://www.fashionmodeldirectory.com/models/denise_kelley/,German,"July 17, 1985",177.0,90.0,61.0,90.0
Jenna Kelly,https://www.fashionmodeldirectory.com/models/jenna_kelly/,American,1990,174.0,86.0,66.0,91.0
Jessica Kelly,https://www.fashionmodeldirectory.com/models/jessica_kelly/,Irish,January 25 1993,175.0,84.0,63.0,90.0
Vanessa Kelly,https://www.fashionmodeldirectory.com/models/vanessa_kelly/,Australian,February 25 1974,180.0,89.0,61.0,91.0
Liam Kelly,https://www.fashionmodeldirectory.com/models/liam_kelly/,American,NA,188.0,89.0,68.6,81.3
Lea Kelmann,https://www.fashionmodeldirectory.com/models/lea_kelmann/,American,NA,180.0,89.0,63.5,90.0
Grace Kelsey,https://www.fashionmodeldirectory.com/models/grace_kelsey/,American,June 1,179.0,86.5,61.0,89.0
Lee Kelters,https://www.fashionmodeldirectory.com/models/lee_kelters/,Dutch,NA,180.0,82.5,61.0,87.5
